Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Moldova,MDA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,10510119074.7824,11005915938.8223,10770252209.6962,..,..
Moldova,MDA,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,8297126378.70691,8682261723.80279,8160602886.27163,..,..
Moldova,MDA,Age dependency ratio (% of working-age population),SP.POP.DPND,46.743243514267,48.1027871446027,49.2640540609432,50.1775290641752,47.7000463186897
Moldova,MDA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.443,12.894,12.481,12.432,..
Moldova,MDA,Consumer price index (2010 = 100),FP.CPI.TOTL,158.527082570638,166.196279636921,172.455183700836,181.261454671574,233.351098473523
Moldova,MDA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.339,13.089,14.445,16.36,..
Moldova,MDA,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,73.12546,74.39091,..,..,..
Moldova,MDA,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,48,..,..,..
Moldova,MDA,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,18.1612205505371,17.4985809326172,..,..,..
Moldova,MDA,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,96.5868377685547,96.1118087768555,..,..,..
Moldova,MDA,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..,..,..,..,..
Moldova,MDA,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,21.8083095550537,22.2035808563232,..,..,..
Moldova,MDA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,20.1230392456055,20.0525398254395,..,..,..
Moldova,MDA,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,98.1079406738281,97.9612579345703,..,..,..
Moldova,MDA,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..
Moldova,MDA,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..,..,..,..,..
Moldova,MDA,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,99.5157012939453,99.5177536010742,..,..,..
Moldova,MDA,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,38.0661201477051,38.5166397094727,..,..,..
Moldova,MDA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,97.2897186279297,96.9573364257813,..,..,..
Moldova,MDA,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,99.3793869018555,99.3357620239258,..,..,..
Moldova,MDA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,99.4423828125,99.4189605712891,..,..,..
Moldova,MDA,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,1.30119001865387,1.73532998561859,..,..,..
Moldova,MDA,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,1.11343002319336,1.5003399848938,..,..,..
Moldova,MDA,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,0.894860029220581,1.22133994102478,..,..,..
Moldova,MDA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.145689994096756,0.166260004043579,..,..,..
Moldova,MDA,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,0.173930004239082,0.162410005927086,..,..,..
Moldova,MDA,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,0.112819999456406,0.170839995145798,..,..,..
Moldova,MDA,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.2016047,0.2046196,0.2760465,0.19837,..
Moldova,MDA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.3528718,0.410385,0.3629713,0.4604237,..
Moldova,MDA,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,0.4984305,0.5998972,0.4416896,0.6876061,..
Moldova,MDA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,8848292582.21287,9162611725.92358,8404315965.96149,9575037162.28502,9005510428.94075
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.07559546585034,3.5523140853476,-8.27597831976949,13.9299997889786,-5.94803679287602
Moldova,MDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3268.42596665742,3439.12963997156,3189.33637655884,3661.30346573435,3473.70890038398
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,11253727815.4762,11735774634.4239,11531967881.0624,13692230147.0588,14420947883.5979
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,4156.95750022299,4404.95042249597,4376.24249318339,5235.63604416292,5562.61362534668
Moldova,MDA,Gini index,SI.POV.GINI,25.7,26,..,25.7,..
Moldova,MDA,GNI (constant 2015 US$),NY.GNP.MKTP.KD,9271267556.75563,9647736608.06994,8699962306.49707,9767237272.4183,9048302017.18571
Moldova,MDA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,3.00972202509597,4.06059957831759,-9.82379950941132,12.2675814942807,-7.36068178934075
Moldova,MDA,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,3424.66654948138,3621.21826395601,3301.53059108927,3734.79695901471,3490.21496321306
Moldova,MDA,GNI (current US$),NY.GNP.MKTP.CD,11789517815.4762,12350734634.4239,11922157881.0624,13958500147.0588,14486457883.5979
Moldova,MDA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Moldova,MDA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.581760942935944,..,0.584153532981873,..,..
Moldova,MDA,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.31,0.3,0.29,0.3,..
Moldova,MDA,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,..,..,..,..,..
Moldova,MDA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,86,80,78,84,..
Moldova,MDA,Income share held by highest 10%,SI.DST.10TH.10,22,22,..,22.1,..
Moldova,MDA,Income share held by lowest 10%,SI.DST.FRST.10,4.4,4.3,..,4.3,..
Moldova,MDA,Income share held by second 20%,SI.DST.02ND.20,14.2,14.1,..,14.2,..
Moldova,MDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.04505397337071,4.8377835142872,3.76597122245353,5.10641129002832,28.7372976766236
Moldova,MDA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,67.05,69.33,69.68,72.51,72.53
Moldova,MDA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,49.349,48.954,47.064,48.434,..
Moldova,MDA,"Labor force, total",SL.TLF.TOTL.IN,943903,906622,853714,862172,871749
Moldova,MDA,Land area (sq. km),AG.LND.TOTL.K2,32885.3,32885.9,32884.6,..,..
Moldova,MDA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.232,75.617,74.852,73.547,..
Moldova,MDA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,65.921,66.378,65.692,64.443,..
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.492,70.935,70.166,68.846,..
Moldova,MDA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,99.6999969482422,..
Moldova,MDA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,99.5,..
Moldova,MDA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,99.5999984741211,..
Moldova,MDA,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,3447.294074,3342.571798,3287.202022,..,..
Moldova,MDA,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,7.7,7.3,..,..,..
Moldova,MDA,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..,..,..,..,..
Moldova,MDA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,13.90585086,13.74739724,..,..,..
Moldova,MDA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,..,..,..,..,..
Moldova,MDA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..
Moldova,MDA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,..,..,..,..,..
Moldova,MDA,Population density (people per sq. km of land area),EN.POP.DNST,94.2543946689506,92.756093569939,91.7473260542588,..,..
Moldova,MDA,Population in largest city,EN.URB.LCTY,509707,504342,499034,494425,490632
Moldova,MDA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..
Moldova,MDA,Population growth (annual %),SP.POP.GROW,-1.75700442074845,-1.60031653578231,-1.09803165876287,-0.759232259187156,-0.872640471108634
Moldova,MDA,"Population, total",SP.POP.TOTL,2707203,2664224,2635130,2615199,2592477
Moldova,MDA,"Population, female",SP.POP.TOTL.FE.IN,1419884,1397819,1383296,1373816,1358183
Moldova,MDA,"Population, male",SP.POP.TOTL.MA.IN,1287319,1266405,1251834,1241384,1234294
Moldova,MDA,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,0,0,..,0,..
Moldova,MDA,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,2.6,2.6,..,2.5,..
Moldova,MDA,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,0.1,0.1,..,0.1,..
Moldova,MDA,Progression to secondary school (%),SE.SEC.PROG.ZS,..,..,..,..,..
Moldova,MDA,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..,..,..,..,..
Moldova,MDA,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..,..,..,..,..
Moldova,MDA,Rail lines (total route-km),IS.RRS.TOTL.KM,1151,1151,1151,1149,..
Moldova,MDA,Rural population,SP.RUR.TOTL,1553149,1525908,1506003,1490716,1473227
Moldova,MDA,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,94.3151321411133,93.9368515014648,94.1706237792969,90.3316802978516,..
Moldova,MDA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,109.226371765137,109.082412719727,108.461067199707,109.822906494141,..
Moldova,MDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.163192749023,104.831916809082,106.251617431641,107.823852539063,..
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,55.7730407714844,56.2715110778809,57.9757804870605,62.875431060791,..
Moldova,MDA,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.91,5.1,3.82,3.23,2.278
Moldova,MDA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.24,1.5,1.21,0.79,0.91
Moldova,MDA,Urban population,SP.URB.TOTL,1154054,1138316,1129127,1124483,1119250
Moldova,MDA,Urban population growth (annual %),SP.URB.GROW,-1.58794351805787,-1.37309834532039,-0.81052095293669,-0.412139329656397,-0.466455633387313
Moldova,MDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.629,42.726,42.849,42.998,43.173
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..
Monaco,MCO,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,..
Monaco,MCO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,..
Monaco,MCO,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..
Monaco,MCO,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..
Monaco,MCO,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..,..
Monaco,MCO,Age dependency ratio (% of working-age population),SP.POP.DPND,91.0929920528434,92.5544636822129,94.0351061593441,95.2213707960834,95.8908524466885
Monaco,MCO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,5.9,..,..,..,..
Monaco,MCO,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..
Monaco,MCO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.6,..,..,..,..
Monaco,MCO,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,..,..,..,..,..
Monaco,MCO,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,..,..,..,..,..
Monaco,MCO,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,..,..,..,..,..
Monaco,MCO,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,..,..,..,..,..
Monaco,MCO,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
Monaco,MCO,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,..,..,..,..,..
Monaco,MCO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6623312298.15115,7080696089.95218,6162674303.70973,7490950050.40963,..
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.95627041970343,6.90566549200324,-12.9651347068146,21.5535606984832,..
Monaco,MCO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,178868.246459563,191194.472375444,166910.630618865,204190.973407012,..
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,7194256778.2745,7383941919.21567,6739642360.46694,8596156573.64327,..
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,194287.09331266,199382.781206882,182537.304600697,234317.084818276,..
Monaco,MCO,Gini index,SI.POV.GINI,..,..,..,..,..
Monaco,MCO,GNI (constant 2015 US$),NY.GNP.MKTP.KD,..,..,..,..,..
Monaco,MCO,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..,..,..,..,..
Monaco,MCO,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..
Monaco,MCO,GNI (current US$),NY.GNP.MKTP.CD,..,..,..,..,..
Monaco,MCO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Monaco,MCO,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..
Monaco,MCO,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,..,..,..,..,..
Monaco,MCO,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,..,..,..,..,..
Monaco,MCO,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,3.1,0,0,0,..
Monaco,MCO,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Monaco,MCO,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Monaco,MCO,Income share held by second 20%,SI.DST.02ND.20,..,..,..,..,..
Monaco,MCO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Monaco,MCO,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..
Monaco,MCO,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..
Monaco,MCO,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..
Monaco,MCO,Land area (sq. km),AG.LND.TOTL.K2,2.027,2.027,2.027,..,..
Monaco,MCO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..,..,..,..,..
Monaco,MCO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..,..,..,..,..
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..
Monaco,MCO,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..
Monaco,MCO,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..
Monaco,MCO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..
Monaco,MCO,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,..,..,..,..,..
Monaco,MCO,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,..,..,..,..,..
Monaco,MCO,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..,..,..,..,..
Monaco,MCO,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,11.75642502,11.66888949,..,..,..
Monaco,MCO,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,..,..,..,..,..
Monaco,MCO,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..
Monaco,MCO,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,..,..,..,..,..
Monaco,MCO,Population density (people per sq. km of land area),EN.POP.DNST,18267.883571781,18270.350271337,18215.0962012827,..,..
Monaco,MCO,Population in largest city,EN.URB.LCTY,..,..,..,..,..
Monaco,MCO,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..
Monaco,MCO,Population growth (annual %),SP.POP.GROW,-0.0405005878121066,0.0135020185722688,-0.302883026724653,-0.641236845621864,-0.593262624459316
Monaco,MCO,"Population, total",SP.POP.TOTL,37029,37034,36922,36686,36469
Monaco,MCO,"Population, female",SP.POP.TOTL.FE.IN,18887,18890,18827,18704,18596
Monaco,MCO,"Population, male",SP.POP.TOTL.MA.IN,18142,18145,18095,17982,17872
Monaco,MCO,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..,..,..
Monaco,MCO,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..,..,..
Monaco,MCO,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..,..,..
Monaco,MCO,Progression to secondary school (%),SE.SEC.PROG.ZS,..,..,..,..,..
Monaco,MCO,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..,..,..,..,..
Monaco,MCO,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..,..,..,..,..
Monaco,MCO,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..
Monaco,MCO,Rural population,SP.RUR.TOTL,0,0,0,0,0
Monaco,MCO,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,..,..,..,..,..
Monaco,MCO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..
Monaco,MCO,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..
Monaco,MCO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Monaco,MCO,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Monaco,MCO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Monaco,MCO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Monaco,MCO,Urban population,SP.URB.TOTL,37029,37034,36922,36686,36469
Monaco,MCO,Urban population growth (annual %),SP.URB.GROW,-0.0405005878121288,0.013502018572291,-0.302883026724642,-0.641236845621876,-0.593262624459316
Monaco,MCO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.1,98.9232559204102,99.5021667480469,100,..
Mongolia,MNG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.7,99.8646087646484,99.9797134399414,100,..
Mongolia,MNG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,94.6294863666457,96.8721034841962,98.4560976861739,100,..
Mongolia,MNG,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,12.054088662309,7.62879806385754,0.352678364057098,..,..
Mongolia,MNG,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,9504970938.31687,10150297075.6777,9940281199.30596,..,..
Mongolia,MNG,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,10530339619.6925,11333677964.7173,11373649394.7507,..,..
Mongolia,MNG,Age dependency ratio (% of working-age population),SP.POP.DPND,54.1329073718998,55.9361943230777,57.3868508870623,58.3528528073986,58.9213405381139
Mongolia,MNG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.836,23.292,22.405,21.413,..
Mongolia,MNG,Consumer price index (2010 = 100),FP.CPI.TOTL,182.438973559454,195.758969878895,203.190059190237,218.130243126627,251.172516573854
Mongolia,MNG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.663,5.499,5.475,6.131,..
Mongolia,MNG,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,67.67673,67.77262,..,..,..
Mongolia,MNG,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,81,..,..,..
Mongolia,MNG,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,27.2483806610107,..,..
Mongolia,MNG,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..,..,79.2584075927734,..,..
Mongolia,MNG,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..,..,33.7725982666016,..,..
Mongolia,MNG,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,37.4944305419922,..,..
Mongolia,MNG,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,32.6043701171875,..,..
Mongolia,MNG,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..,..,73.0476684570313,..,..
Mongolia,MNG,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,40.3534889221191,..,..
Mongolia,MNG,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..,..,46.3619003295898,..,..
Mongolia,MNG,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,90.2405319213867,..,..
Mongolia,MNG,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..,..,39.2903289794922,..,..
Mongolia,MNG,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,76.2942504882813,..,..
Mongolia,MNG,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,91.7492904663086,..,..
Mongolia,MNG,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,91.0292205810547,..,..
Mongolia,MNG,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..,..,3.89315009117126,..,..
Mongolia,MNG,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,3.1380500793457,..,..
Mongolia,MNG,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,2.31101989746094,..,..
Mongolia,MNG,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,0.200440004467964,..,..
